qseqid,sseqid,pident,ppos,length,evalue,bitscore
sp|A0A089QKZ7|Y155A_MYCTU,sp|A0A089QKZ7.1|,100.0,100.0,62,8.9e-37,119.0
sp|P9WGM9|MPRA_MYCTU,sp|A0R3I8.1|,90.0,94.78,230,4.2e-147,412.0
sp|P9WGM9|MPRA_MYCTU,sp|A1UL70.1|,90.435,94.78,230,8.38e-147,411.0
sp|P9WGM9|MPRA_MYCTU,sp|L7N689.1|,50.0,70.18,228,6.25e-71,220.0
sp|P9WGM9|MPRA_MYCTU,sp|O34903.1|,46.222,66.67,225,7.440000000000001e-66,206.0
sp|P9WGM9|MPRA_MYCTU,sp|P0A5Z7.1|,50.0,65.71,210,4.26e-63,199.0
sp|P9WGM9|MPRA_MYCTU,sp|Q50136.2|,49.524,65.24,210,3.67e-62,196.0
sp|P9WGM9|MPRA_MYCTU,sp|O69730.3|,44.643,65.62,224,7.3e-57,183.0
sp|P9WGM9|MPRA_MYCTU,sp|Q02540.1|,45.291,63.23,223,5.070000000000001e-56,181.0
sp|P9WGM9|MPRA_MYCTU,sp|P0ACZ8.1|,43.231,63.32,229,3.39e-55,179.0
sp|P9WGM9|MPRA_MYCTU,sp|P39663.1|,42.241,63.36,232,7.74e-55,179.0
sp|P9WGM9|MPRA_MYCTU,sp|Q4L6C6.1|,39.91,63.23,223,8.329999999999999e-55,177.0
sp|P9WGM9|MPRA_MYCTU,sp|P0C000.1|,39.91,62.33,223,1.01e-54,177.0
sp|P9WGM9|MPRA_MYCTU,sp|Q47456.1|,43.243,62.61,222,1.4999999999999998e-54,177.0
sp|P9WGM9|MPRA_MYCTU,sp|Q44006.1|,43.498,64.57,223,1.47e-53,174.0
sp|P9WGM9|MPRA_MYCTU,sp|O78428.1|,41.304,63.91,230,4.44e-53,174.0
sp|P9WGM9|MPRA_MYCTU,sp|Q99U73.2|,41.256,62.33,223,5.63e-53,172.0
sp|P9WGM9|MPRA_MYCTU,sp|P37478.1|,42.857,61.47,231,1.0199999999999999e-52,172.0
sp|P9WGN1|KDPE_MYCTU,sp|P9WGN0.1|,100.0,100.0,226,5.81e-164,454.0
sp|P9WGN1|KDPE_MYCTU,sp|P21866.3|,49.554,67.86,224,4.48e-72,221.0
sp|P9WGN1|KDPE_MYCTU,sp|O78428.1|,39.474,58.33,228,1.48e-49,165.0
sp|P9WGN1|KDPE_MYCTU,sp|P0C000.1|,38.117,60.09,223,1.88e-49,164.0
sp|P9WGN1|KDPE_MYCTU,sp|O07130.2|,39.207,58.15,227,6.99e-48,160.0
sp|P9WGN1|KDPE_MYCTU,sp|Q1XDC9.2|,38.596,56.58,228,1.96e-47,159.0
sp|P9WGN1|KDPE_MYCTU,sp|P28835.1|,38.596,57.89,228,3.02e-47,159.0
sp|P9WGN1|KDPE_MYCTU,sp|P51358.1|,39.035,57.02,228,3.6300000000000003e-47,158.0
sp|P9WGN1|KDPE_MYCTU,sp|Q9F868.1|,39.035,57.46,228,8.66e-47,157.0
sp|P9WGN1|KDPE_MYCTU,sp|Q9TLQ4.1|,38.428,58.08,229,8.75e-47,157.0
sp|P9WGN1|KDPE_MYCTU,sp|P48259.1|,36.752,57.69,234,1.8299999999999998e-46,156.0
sp|P9WGN1|KDPE_MYCTU,sp|Q99U73.2|,38.565,58.74,223,2.6599999999999998e-46,155.0
sp|P9WGN1|KDPE_MYCTU,sp|A5INQ9.1|,36.842,57.46,228,8.4e-46,154.0
sp|P9WGN1|KDPE_MYCTU,sp|Q4LAJ9.1|,36.842,56.58,228,1.1399999999999999e-45,154.0
sp|P9WGN1|KDPE_MYCTU,sp|P28257.1|,37.229,57.14,231,1.9e-45,154.0
sp|P9WGN1|KDPE_MYCTU,sp|Q5HK18.1|,36.842,56.58,228,2.73e-45,153.0
sp|P9WGN1|KDPE_MYCTU,sp|Q4A160.1|,35.965,57.46,228,3.35e-45,153.0
sp|P9WGN1|KDPE_MYCTU,sp|Q2FWH6.1|,36.771,57.4,223,7.93e-45,152.0
sp|P9WGN3|SECY_MYCTU,sp|P0A5Z3.1|,100.0,100.0,441,0.0,873.0
sp|P9WGN3|SECY_MYCTU,sp|O33006.1|,91.837,96.15,441,0.0,809.0
sp|P9WGN3|SECY_MYCTU,sp|P38376.1|,62.358,80.27,441,0.0,568.0
sp|P9WGN3|SECY_MYCTU,sp|Q59912.1|,60.85,77.85,447,0.0,538.0
sp|P9WGN5|SECG_MYCTU,sp|P66792.1|,100.0,100.0,77,1.6e-45,142.0
sp|P9WGN7|SECE_MYCTU,sp|P0A5Z1.1|,100.0,100.0,161,7.32e-113,319.0
sp|P9WGN9|SECF_MYCTU,sp|P9WGN9.1|,100.0,100.0,442,0.0,883.0
sp|P9WGN9|SECF_MYCTU,sp|P9WGN8.1|,99.774,100.0,442,0.0,881.0
sp|P9WGP1|SECD_MYCTU,sp|P9WGP0.1|,100.0,100.0,573,0.0,1142.0
sp|P9WGP1|SECD_MYCTU,sp|P38387.2|,80.446,86.45,583,0.0,844.0
sp|P9WGP3|SECA2_MYCTU,sp|A1KJN3.1|,100.0,100.0,808,0.0,1636.0
sp|P9WGP3|SECA2_MYCTU,sp|Q73ZR7.1|,90.653,94.24,781,0.0,1396.0
sp|P9WGP3|SECA2_MYCTU,sp|A0PSH1.1|,88.71,92.8,806,0.0,1394.0
sp|P9WGP3|SECA2_MYCTU,sp|A0QGP2.1|,90.653,94.37,781,0.0,1368.0
sp|P9WGP3|SECA2_MYCTU,sp|O32922.1|,86.829,92.58,782,0.0,1318.0
sp|P9WGP3|SECA2_MYCTU,sp|A1UGY0.1|,84.19,91.9,778,0.0,1310.0
sp|P9WGP3|SECA2_MYCTU,sp|A1T9W4.2|,83.142,91.44,783,0.0,1277.0
sp|P9WGP3|SECA2_MYCTU,sp|A0QYG9.1|,82.614,90.48,788,0.0,1258.0
sp|P9WGP3|SECA2_MYCTU,sp|Q4JVU1.1|,56.596,70.45,758,0.0,803.0
sp|P9WGP3|SECA2_MYCTU,sp|Q8FTJ6.2|,56.414,68.19,764,0.0,785.0
sp|P9WGP3|SECA2_MYCTU,sp|Q8NQJ4.1|,55.469,67.71,768,0.0,778.0
sp|P9WGP3|SECA2_MYCTU,sp|A4QIG3.1|,55.339,67.58,768,0.0,776.0
sp|P9WGP3|SECA2_MYCTU,sp|Q6NHD5.1|,52.81,67.58,765,0.0,763.0
sp|P9WGP3|SECA2_MYCTU,sp|Q47RW8.2|,55.643,69.95,762,0.0,740.0
sp|P9WGP3|SECA2_MYCTU,sp|A6TUN0.1|,40.414,60.0,725,0.0,566.0
sp|P9WGP3|SECA2_MYCTU,sp|B8CYM4.1|,37.277,53.44,786,1.61e-157,483.0
sp|P9WGP3|SECA2_MYCTU,sp|Q1MQP3.1|,36.341,52.16,809,1.88e-151,466.0
sp|P9WGP3|SECA2_MYCTU,sp|A4IST9.2|,37.714,53.75,761,6.339999999999999e-150,463.0
sp|P9WGP3|SECA2_MYCTU,sp|Q74BJ1.1|,35.187,50.91,827,2.24e-149,463.0
sp|P9WGP3|SECA2_MYCTU,sp|Q9K6W8.1|,36.267,53.6,750,2.35e-149,461.0
sp|P9WGP3|SECA2_MYCTU,sp|A4ISX2.1|,36.822,53.36,774,8.65e-149,458.0
sp|P9WGP3|SECA2_MYCTU,sp|B5YKT5.1|,33.496,51.83,818,1.65e-148,460.0
sp|P9WGP3|SECA2_MYCTU,sp|A4J927.1|,37.389,53.61,789,3.1e-148,459.0
sp|P9WGP3|SECA2_MYCTU,sp|B3E5W3.1|,34.83,50.85,824,4.74e-148,460.0
sp|P9WGP3|SECA2_MYCTU,sp|Q5KV94.1|,38.295,53.72,739,5.14e-147,455.0
sp|P9WGP3|SECA2_MYCTU,sp|B9M3K9.1|,34.512,51.1,820,7.74e-147,456.0
sp|P9WGP3|SECA2_MYCTU,sp|Q39X31.1|,34.783,52.05,828,9.509999999999999e-147,456.0
sp|P9WGP5|SECA1_MYCTU,sp|A1KNP2.1|,100.0,100.0,949,0.0,1929.0
sp|P9WGP5|SECA1_MYCTU,sp|Q73UL2.1|,89.673,93.15,949,0.0,1664.0
sp|P9WGP5|SECA1_MYCTU,sp|P57996.1|,87.566,91.78,949,0.0,1656.0
sp|P9WGP5|SECA1_MYCTU,sp|A0PRE5.1|,88.982,93.6,953,0.0,1625.0
sp|P9WGP5|SECA1_MYCTU,sp|P71533.2|,81.743,88.17,964,0.0,1545.0
sp|P9WGP5|SECA1_MYCTU,sp|A1UCM5.1|,82.526,88.42,950,0.0,1520.0
sp|P9WGP5|SECA1_MYCTU,sp|A3PWB2.1|,82.211,88.32,950,0.0,1516.0
sp|P9WGP5|SECA1_MYCTU,sp|A1T5Y4.1|,77.86,85.49,944,0.0,1418.0
sp|P9WGP5|SECA1_MYCTU,sp|C1B1E2.1|,74.086,83.91,957,0.0,1410.0
sp|P9WGP5|SECA1_MYCTU,sp|Q0S2Y0.2|,73.563,83.28,957,0.0,1401.0
sp|P9WGP5|SECA1_MYCTU,sp|Q5YQU1.1|,74.921,84.09,949,0.0,1391.0
sp|P9WGP5|SECA1_MYCTU,sp|C0ZWZ6.1|,75.495,85.6,910,0.0,1390.0
sp|P9WGP5|SECA1_MYCTU,sp|A4FNI7.1|,70.878,81.69,934,0.0,1296.0
sp|P9WGP5|SECA1_MYCTU,sp|Q6NIR8.1|,71.928,82.41,830,0.0,1213.0
sp|P9WGP5|SECA1_MYCTU,sp|Q4JTQ3.1|,71.274,82.69,832,0.0,1210.0
sp|P9WGP5|SECA1_MYCTU,sp|Q0RR55.1|,70.401,81.6,848,0.0,1204.0
sp|P9WGP5|SECA1_MYCTU,sp|Q2JEZ1.1|,70.012,81.72,837,0.0,1192.0
sp|P9WGP5|SECA1_MYCTU,sp|A0LVS1.1|,62.45,74.3,996,0.0,1186.0
sp|P9WGP5|SECA1_MYCTU,sp|Q47LZ9.2|,61.929,75.73,964,0.0,1173.0
sp|P9WGP5|SECA1_MYCTU,sp|Q8NSB6.1|,70.12,80.24,830,0.0,1171.0
sp|P9WGP5|SECA1_MYCTU,sp|Q8FRI7.1|,69.518,80.6,830,0.0,1170.0
sp|P9WGP5|SECA1_MYCTU,sp|A4QC94.1|,69.759,80.24,830,0.0,1168.0
sp|P9WGP5|SECA1_MYCTU,sp|B1VUY4.1|,62.421,74.74,950,0.0,1152.0
sp|P9WGP5|SECA1_MYCTU,sp|Q82DB1.1|,64.022,76.85,920,0.0,1150.0
sp|P9WGP5|SECA1_MYCTU,sp|P0A4G6.1|,62.317,74.63,958,0.0,1142.0
sp|P9WGP7|Y2216_MYCTU,sp|P67233.1|,100.0,100.0,301,0.0,605.0
sp|P9WGP9|SADH_MYCTU,sp|P9WGP8.1|,100.0,100.0,276,0.0,555.0
sp|P9WGP9|SADH_MYCTU,sp|Q4JK73.1|,30.116,50.58,259,6.6e-34,127.0
sp|P9WGP9|SADH_MYCTU,sp|Q5NVG2.1|,30.038,50.19,263,1.7900000000000002e-33,126.0
sp|P9WGP9|SADH_MYCTU,sp|Q8NBQ5.4|,30.038,49.81,263,2.38e-33,126.0
sp|P9WGP9|SADH_MYCTU,sp|P25145.2|,34.742,52.58,213,2.9e-33,124.0
sp|P9WGP9|SADH_MYCTU,sp|Q92EK7.1|,34.272,52.11,213,1.1700000000000001e-32,123.0
sp|P9WGP9|SADH_MYCTU,sp|Q9EQ06.1|,29.588,49.44,267,1.69e-31,121.0
sp|P9WGP9|SADH_MYCTU,sp|Q6AYS8.1|,29.278,48.29,263,2.3699999999999997e-30,118.0
sp|P9WGP9|SADH_MYCTU,sp|Q7TQA3.1|,36.752,50.85,234,3.0199999999999998e-30,118.0
sp|P9WGP9|SADH_MYCTU,sp|Q0VFE7.1|,33.065,54.84,248,3.3499999999999996e-30,118.0
sp|P9WGP9|SADH_MYCTU,sp|O32291.2|,32.046,50.58,259,1.9700000000000002e-29,117.0
sp|P9WGP9|SADH_MYCTU,sp|Q5R6U1.2|,35.961,56.65,203,2.1900000000000002e-29,116.0
sp|P9WGP9|SADH_MYCTU,sp|Q6IAN0.2|,35.468,56.65,203,7.440000000000001e-29,114.0
sp|P9WGP9|SADH_MYCTU,sp|Q3T0R4.1|,34.074,52.59,270,8.520000000000001e-29,114.0
sp|P9WGP9|SADH_MYCTU,sp|Q49WS9.1|,33.178,52.8,214,1.31e-28,112.0
sp|P9WGP9|SADH_MYCTU,sp|Q9X248.1|,33.679,56.99,193,1.51e-28,112.0
sp|P9WGP9|SADH_MYCTU,sp|Q99J47.1|,37.811,56.22,201,2.13e-28,113.0
sp|P9WGP9|SADH_MYCTU,sp|Q8N3Y7.2|,37.755,55.1,196,3.37e-28,112.0
sp|P9WGP9|SADH_MYCTU,sp|Q9F7E0.1|,38.265,57.65,196,4.11e-28,111.0
sp|P9WGP9|SADH_MYCTU,sp|Q0IH28.1|,32.937,53.17,252,1.02e-27,111.0
sp|P9WGP9|SADH_MYCTU,sp|Q05A13.1|,31.343,50.37,268,2.35e-27,110.0
sp|P9WGP9|SADH_MYCTU,sp|Q9Y140.1|,29.455,49.82,275,1.3500000000000002e-26,108.0
sp|P9WGP9|SADH_MYCTU,sp|Q7Q732.3|,31.967,53.69,244,1.81e-26,108.0
sp|P9WGP9|SADH_MYCTU,sp|Q7T2D1.2|,30.682,46.97,264,1.81e-26,108.0
sp|P9WGP9|SADH_MYCTU,sp|Q8VCR2.2|,27.801,48.96,241,3.39e-26,107.0
sp|P9WGQ1|Y1856_MYCTU,sp|P9WGQ0.2|,100.0,100.0,223,5.46e-161,446.0
sp|P9WGQ3|Y1714_MYCTU,sp|P9WGQ2.1|,100.0,100.0,270,0.0,539.0
sp|P9WGQ3|Y1714_MYCTU,sp|P57793.2|,38.491,57.36,265,9.37e-55,181.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q9X248.1|,34.921,53.57,252,5.65e-35,129.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q1JP75.1|,36.842,51.82,247,8.34e-34,125.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q7Z4W1.2|,34.538,51.41,249,1.2400000000000001e-33,125.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q21929.2|,30.196,53.33,255,1.6300000000000002e-32,122.0
sp|P9WGQ3|Y1714_MYCTU,sp|P39640.2|,31.102,50.79,254,5.470000000000001e-32,121.0
sp|P9WGQ3|Y1714_MYCTU,sp|C1DMX5.1|,32.937,53.17,252,1.92e-31,120.0
sp|P9WGQ3|Y1714_MYCTU,sp|O93868.3|,36.598,53.09,194,2.3000000000000003e-31,119.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q68VY7.1|,31.967,54.1,244,3.6700000000000003e-31,119.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q8KWT4.1|,28.346,51.57,254,5.2e-31,118.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q8JIS3.1|,33.597,51.38,253,6.2500000000000005e-31,118.0
sp|P9WGQ3|Y1714_MYCTU,sp|P50941.2|,31.557,53.69,244,6.850000000000001e-31,118.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q91XV4.1|,34.156,51.44,243,7.8400000000000005e-31,118.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q5FPE5.1|,30.8,50.8,250,7.88e-30,115.0
sp|P9WGQ3|Y1714_MYCTU,sp|A0QYC2.1|,36.571,62.29,175,8.51e-30,115.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q29529.1|,32.653,51.84,245,1.45e-29,114.0
sp|P9WGQ3|Y1714_MYCTU,sp|P51831.3|,30.0,52.4,250,1.45e-29,114.0
sp|P9WGQ3|Y1714_MYCTU,sp|P50199.1|,31.89,52.36,254,1.53e-29,115.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q9LBG2.1|,34.848,51.52,264,1.7700000000000001e-29,115.0
sp|P9WGQ3|Y1714_MYCTU,sp|A0A1L5BUG8.1|,33.333,50.2,249,2.0500000000000002e-29,114.0
sp|P9WGQ3|Y1714_MYCTU,sp|Q9WYG0.1|,31.765,50.59,255,3.16e-29,114.0
sp|P9WGQ3|Y1714_MYCTU,sp|D4YYG1.1|,32.932,49.8,249,1.1e-28,112.0
sp|P9WGQ3|Y1714_MYCTU,sp|P50166.1|,30.337,50.56,267,1.59e-28,112.0
sp|P9WGQ5|Y927C_MYCTU,sp|P9WGQ4.1|,100.0,100.0,263,0.0,515.0
sp|P9WGQ5|Y927C_MYCTU,sp|P0AET8.1|,39.516,56.05,248,3.22e-43,150.0
sp|P9WGQ5|Y927C_MYCTU,sp|P51831.3|,33.871,56.45,248,4.6299999999999994e-42,147.0
sp|P9WGQ5|Y927C_MYCTU,sp|P39482.1|,34.241,52.14,257,1.3000000000000001e-37,135.0
sp|P9WGQ5|Y927C_MYCTU,sp|Q5HPW0.1|,32.787,54.51,244,1.5800000000000002e-37,135.0
sp|P9WGQ5|Y927C_MYCTU,sp|P40288.1|,34.375,52.34,256,2.02e-37,135.0
sp|P9WGQ5|Y927C_MYCTU,sp|P0A0H9.1|,34.979,53.5,243,3.03e-37,134.0
sp|P9WGQ5|Y927C_MYCTU,sp|Q9LHT0.1|,34.137,52.61,249,8.41e-37,134.0
sp|P9WGQ5|Y927C_MYCTU,sp|P39483.1|,34.524,51.98,252,9.35e-37,133.0
sp|P9WGQ5|Y927C_MYCTU,sp|P37769.2|,35.317,50.0,252,9.78e-37,133.0
sp|P9WGQ5|Y927C_MYCTU,sp|Q5P5I4.1|,38.956,53.01,249,1.15e-36,133.0
sp|P9WGQ5|Y927C_MYCTU,sp|P50163.1|,33.865,50.2,251,1.22e-36,133.0
sp|P9WGQ5|Y927C_MYCTU,sp|Q9Z8P2.1|,34.016,52.05,244,2.0900000000000002e-36,132.0
sp|P9WGQ5|Y927C_MYCTU,sp|H9BFQ2.1|,34.553,53.25,246,2.29e-36,132.0
sp|P9WGQ5|Y927C_MYCTU,sp|P46331.2|,34.1,50.96,261,3.2e-36,132.0
sp|P9WGQ5|Y927C_MYCTU,sp|Q9HK58.2|,34.538,51.41,249,1.7800000000000002e-35,130.0
sp|P9WGQ5|Y927C_MYCTU,sp|P50164.1|,33.068,49.0,251,1.7800000000000002e-35,130.0
sp|P9WGQ5|Y927C_MYCTU,sp|Q9KQH7.2|,34.413,54.25,247,2.14e-35,129.0
sp|P9WGQ5|Y927C_MYCTU,sp|Q9ZW12.1|,32.308,50.38,260,2.98e-35,131.0
sp|P9WGQ5|Y927C_MYCTU,sp|P10528.1|,35.178,50.59,253,3.41e-35,129.0
sp|P9WGQ5|Y927C_MYCTU,sp|Q05528.2|,32.937,51.19,252,4.02e-35,129.0
sp|P9WGQ5|Y927C_MYCTU,sp|O07575.1|,34.008,52.63,247,6e-35,129.0
sp|P9WGQ5|Y927C_MYCTU,sp|O67610.1|,33.198,51.82,247,8.970000000000001e-35,128.0
sp|P9WGQ5|Y927C_MYCTU,sp|P39484.1|,34.783,50.2,253,1.75e-34,127.0
sp|P9WGQ5|Y927C_MYCTU,sp|Q5LA59.1|,32.685,52.14,257,2.9899999999999998e-34,127.0
sp|P9WGQ7|Y1144_MYCTU,sp|P9WGQ6.1|,100.0,100.0,250,1.5599999999999999e-176,488.0
sp|P9WGQ7|Y1144_MYCTU,sp|O18404.1|,55.336,71.94,253,5.8999999999999995e-89,266.0
sp|P9WGQ7|Y1144_MYCTU,sp|O70351.3|,58.498,71.15,253,3.39e-88,265.0
sp|P9WGQ7|Y1144_MYCTU,sp|Q99714.3|,60.079,69.96,253,8.57e-88,263.0
sp|P9WGQ7|Y1144_MYCTU,sp|O08756.4|,57.708,70.36,253,3.04e-87,262.0
sp|P9WGQ7|Y1144_MYCTU,sp|O02691.3|,58.498,69.96,253,1.02e-86,261.0
sp|P9WGQ7|Y1144_MYCTU,sp|G5DGA8.1|,37.052,51.79,251,5.74e-38,136.0
sp|P9WGQ7|Y1144_MYCTU,sp|O67610.1|,28.295,52.33,258,2.74e-29,113.0
sp|P9WGQ7|Y1144_MYCTU,sp|Q9X248.1|,31.373,52.55,255,6.15e-29,112.0
sp|P9WGQ7|Y1144_MYCTU,sp|Q8KWT4.1|,31.518,49.03,257,1.7700000000000002e-27,108.0
sp|P9WGQ7|Y1144_MYCTU,sp|P39640.2|,31.907,49.03,257,2.7300000000000003e-27,108.0
sp|P9WGQ7|Y1144_MYCTU,sp|P73826.1|,32.258,52.02,248,1.34e-26,106.0
sp|P9WGQ7|Y1144_MYCTU,sp|P0DXE1.1|,34.694,53.06,245,6.17e-26,104.0
sp|P9WGQ7|Y1144_MYCTU,sp|Q68ER2.1|,30.769,48.99,247,4.9e-25,102.0
sp|P9WGQ7|Y1144_MYCTU,sp|Q8N4T8.3|,31.474,48.21,251,1.43e-24,100.0
sp|P9WGQ7|Y1144_MYCTU,sp|A7B3K3.1|,30.739,50.19,257,1.8999999999999998e-24,100.0
sp|P9WGQ7|Y1144_MYCTU,sp|P46331.2|,30.268,51.72,261,2.05e-24,101.0
sp|P9WGQ7|Y1144_MYCTU,sp|Q5HLD8.1|,31.633,55.61,196,3.1899999999999998e-24,99.8
sp|P9WGQ7|Y1144_MYCTU,sp|Q6WVP7.1|,32.937,49.21,252,4.85e-24,99.8
sp|P9WGQ9|Y769_MYCTU,sp|P9WGQ8.1|,100.0,100.0,248,0.0,503.0
sp|P9WGQ9|Y769_MYCTU,sp|P55541.1|,40.323,58.06,248,4.92e-51,170.0
sp|P9WGQ9|Y769_MYCTU,sp|Q45219.2|,40.726,57.66,248,1e-50,169.0
sp|P9WGQ9|Y769_MYCTU,sp|Q49117.2|,40.726,59.68,248,1.97e-49,165.0
sp|P9WGQ9|Y769_MYCTU,sp|Q9X248.1|,37.349,57.83,249,1.7699999999999998e-45,155.0
sp|P9WGQ9|Y769_MYCTU,sp|P51831.3|,38.189,57.09,254,1.66e-44,152.0
sp|P9WGQ9|Y769_MYCTU,sp|P73574.1|,40.562,60.64,249,8.85e-44,150.0
sp|P9WGQ9|Y769_MYCTU,sp|P0AET8.1|,37.959,53.88,245,9.26e-44,151.0
sp|P9WGQ9|Y769_MYCTU,sp|P0DXE1.1|,39.592,55.92,245,1.2800000000000002e-43,150.0
sp|P9WGQ9|Y769_MYCTU,sp|C1DMX5.1|,39.442,55.38,251,3.0700000000000004e-43,149.0
sp|P9WGQ9|Y769_MYCTU,sp|P46331.2|,36.614,55.12,254,3.11e-41,145.0
sp|P9WGQ9|Y769_MYCTU,sp|Q949M3.1|,40.081,57.49,247,4.54e-41,145.0
sp|P9WGQ9|Y769_MYCTU,sp|Q93X62.1|,40.081,57.49,247,5.8e-41,145.0
sp|P9WGQ9|Y769_MYCTU,sp|Q92RN6.1|,39.419,55.19,241,7.48e-41,143.0
sp|P9WGQ9|Y769_MYCTU,sp|Q93X67.1|,40.486,57.09,247,1.83e-40,144.0
sp|P9WGQ9|Y769_MYCTU,sp|A7B3K3.1|,36.948,53.41,249,2.52e-40,142.0
sp|P9WGQ9|Y769_MYCTU,sp|P55575.1|,36.078,55.69,255,2.61e-40,142.0
sp|P9WGQ9|Y769_MYCTU,sp|P28643.1|,38.866,60.32,247,1.1e-39,142.0
sp|P9WGQ9|Y769_MYCTU,sp|O67610.1|,35.391,56.79,243,2.6699999999999998e-39,139.0
sp|P9WGQ9|Y769_MYCTU,sp|P0A0H9.1|,37.143,55.1,245,3.68e-39,139.0
sp|P9WGQ9|Y769_MYCTU,sp|Q949M2.1|,39.271,55.47,247,3.74e-39,139.0
sp|P9WGQ9|Y769_MYCTU,sp|Q9F7E0.1|,38.115,55.74,244,4.67e-39,139.0
sp|P9WGQ9|Y769_MYCTU,sp|Q9PKF7.1|,36.066,54.92,244,5.77e-39,138.0
sp|P9WGQ9|Y769_MYCTU,sp|P38004.3|,35.656,54.51,244,1.22e-38,137.0
sp|P9WGQ9|Y769_MYCTU,sp|P66782.1|,33.735,54.62,249,1.6099999999999998e-38,137.0
sp|P9WGR1|INHA_MYCTU,sp|P0A5Y7.1|,100.0,100.0,269,0.0,547.0
sp|P9WGR3|Y2073_MYCTU,sp|P9WGR3.1|,100.0,100.0,249,4.2e-174,481.0
sp|P9WGR5|Y484_MYCTU,sp|P9WGR4.1|,100.0,100.0,251,1.49e-178,493.0
sp|P9WGR5|Y484_MYCTU,sp|Q8U8I2.1|,40.928,59.49,237,1.7899999999999998e-52,173.0
sp|P9WGR5|Y484_MYCTU,sp|Q9KWN1.1|,38.819,59.49,237,6.61e-51,169.0
sp|P9WGR5|Y484_MYCTU,sp|Q1R183.1|,44.583,56.25,240,8.75e-49,164.0
sp|P9WGR5|Y484_MYCTU,sp|P69935.1|,39.583,56.25,240,9.630000000000001e-47,158.0
sp|P9WGR5|Y484_MYCTU,sp|D3U1D9.1|,40.496,56.61,242,1.93e-46,158.0
sp|P9WGR5|Y484_MYCTU,sp|Q8FHD2.2|,38.333,56.25,240,4.59e-46,157.0
sp|P9WGR5|Y484_MYCTU,sp|Q83RE8.2|,38.333,56.25,240,5.0599999999999995e-46,157.0
sp|P9WGR5|Y484_MYCTU,sp|Q8X505.1|,37.917,55.83,240,1.33e-45,155.0
sp|P9WGR5|Y484_MYCTU,sp|P39831.2|,37.917,55.83,240,1.7699999999999998e-45,155.0
sp|P9WGR5|Y484_MYCTU,sp|Q9P7B4.1|,37.805,54.88,246,1.15e-44,153.0
sp|P9WGR5|Y484_MYCTU,sp|Q1QU27.1|,43.154,59.34,241,1.32e-44,153.0
sp|P9WGR5|Y484_MYCTU,sp|P45200.1|,34.979,53.91,243,3.75e-43,149.0
sp|P9WGR5|Y484_MYCTU,sp|Q05016.1|,37.097,55.24,248,1.49e-40,143.0
sp|P9WGR5|Y484_MYCTU,sp|Q5HLD8.1|,35.169,57.2,236,1.94e-38,136.0
sp|P9WGR5|Y484_MYCTU,sp|Q4L8Y1.1|,35.745,51.91,235,2.51e-35,128.0
sp|P9WGR5|Y484_MYCTU,sp|Q4A054.1|,34.855,51.04,241,4.31e-34,125.0
sp|P9WGR5|Y484_MYCTU,sp|Q6G6J1.1|,31.489,53.19,235,6.5199999999999995e-34,125.0
sp|P9WGR5|Y484_MYCTU,sp|Q7A3L9.1|,31.489,52.77,235,6.73e-34,125.0
sp|P9WGR5|Y484_MYCTU,sp|Q6GDV6.1|,31.489,52.34,235,3.06e-33,123.0
sp|P9WGR5|Y484_MYCTU,sp|Q2FE21.1|,31.489,52.77,235,1.1e-32,122.0
sp|P9WGR5|Y484_MYCTU,sp|Q49WS9.1|,32.377,49.59,244,1.14e-31,119.0
sp|P9WGR5|Y484_MYCTU,sp|Q71R50.1|,35.6,49.6,250,4.05e-31,118.0
sp|P9WGR5|Y484_MYCTU,sp|Q3ZBV9.1|,34.524,50.0,252,1.52e-30,117.0
sp|P9WGR5|Y484_MYCTU,sp|Q6UWP2.1|,34.127,51.19,252,1.57e-30,117.0
sp|P9WGR7|Y945_MYCTU,sp|P9WGR6.1|,100.0,100.0,253,0.0,506.0
sp|P9WGR7|Y945_MYCTU,sp|P25970.2|,33.755,51.05,237,5.4800000000000004e-27,107.0
sp|P9WGR7|Y945_MYCTU,sp|Q05016.1|,33.333,53.33,195,2.47e-25,103.0
sp|P9WGR7|Y945_MYCTU,sp|Q3T0R4.1|,35.417,51.04,192,1.3e-24,102.0
sp|P9WGR7|Y945_MYCTU,sp|Q566S6.1|,34.01,50.76,197,4.9899999999999995e-24,100.0
sp|P9WGR7|Y945_MYCTU,sp|Q6IAN0.2|,33.333,50.26,195,6.2699999999999995e-24,100.0
sp|P9WGR7|Y945_MYCTU,sp|Q5R6U1.2|,32.995,50.25,197,6.88e-24,100.0
sp|P9WGR7|Y945_MYCTU,sp|Q9Y140.1|,33.019,50.0,212,7.58e-24,100.0
sp|P9WGR7|Y945_MYCTU,sp|Q4A054.1|,34.021,55.67,194,2.26e-23,97.8
